;date;time;consumption_w;generation_w;temperature_c;humidity_perc;radiation_Wm_2;power_w_zone_1_hvac1;power_w_zone_1_hvac2;power_w_zone_1_hvac3;power_w_zone_1_light;power_w_zone_1_sockets;power_w_zone_2_hvac1;power_w_zone_2_hvac2;power_w_zone_2_light;power_w_zone_2_sockets;power_w_zone_3_hvac1;power_w_zone_3_hvac2;power_w_zone_3_hvac3;power_w_zone_3_light;power_w_zone_3_sockets;power_w_zone_4_hvac;power_w_zone_4_light;power_w_zone_4_sockets;power_w_zone_5_hvac;power_w_zone_5_light;power_w_zone_5_sockets;power_w_hvac;power_w_light;power_w_socket;isoweekday;period_of_day
6422;2019-01-23;07:15:00;2708;0;11.8;89.0;0.0;9;0;0;0;512;0;542;0;905;0;0;0;0;389;8;0;157;0;0;186;559;0;2149;3;2
6423;2019-01-23;07:20:00;2869;0;11.8;90.0;0.0;6;0;0;0;508;0;708;0;903;0;0;0;0;389;9;0;158;0;0;188;723;0;2146;3;2
6424;2019-01-23;07:25:00;2331;0;11.7;90.0;0.0;8;0;0;0;507;0;170;0;905;0;0;0;0;390;10;0;156;0;0;185;188;0;2143;3;2
6425;2019-01-23;07:30:00;3167;0;11.7;90.0;0.0;8;0;0;0;503;0;1009;0;907;0;0;0;0;389;7;0;160;0;0;184;1024;0;2143;3;2
6426;2019-01-23;07:35:00;2336;0;11.7;90.0;0.0;9;0;0;0;502;0;176;0;906;0;0;0;0;388;10;0;158;0;0;187;195;0;2141;3;2
6427;2019-01-23;07:40:00;2327;0;11.7;91.0;0.0;9;0;0;0;503;0;171;0;906;0;0;0;0;386;8;0;159;0;0;185;188;0;2139;3;2
6428;2019-01-23;07:45:00;3233;0;11.8;91.0;0.0;9;0;0;0;507;0;1065;0;916;0;0;0;0;389;7;0;156;0;0;184;1081;0;2152;3;2
6429;2019-01-23;07:50:00;2315;0;11.8;91.0;0.0;4;0;0;0;494;0;170;0;910;0;0;0;0;389;7;0;157;0;0;184;181;0;2134;3;2
6430;2019-01-23;07:55:00;2329;0;11.8;91.0;0.0;10;0;0;0;504;0;170;0;908;0;0;0;0;388;10;0;156;0;0;183;190;0;2139;3;2
6431;2019-01-23;08:00:00;3167;0;11.8;91.0;0.0;4;0;0;0;501;0;1007;0;916;0;0;0;0;389;7;0;158;0;0;185;1018;0;2149;3;2
6432;2019-01-23;08:05:00;2334;0;11.8;91.0;0.0;5;0;0;0;508;0;170;0;911;0;0;0;0;391;8;0;156;0;0;185;183;0;2151;3;2
6433;2019-01-23;08:10:00;3110;0;11.8;91.0;0.0;8;0;128;0;499;0;822;0;910;0;0;0;0;389;10;0;157;0;0;187;968;0;2142;3;2
6434;2019-01-23;08:15:00;2595;34;11.7;91.0;5.0;7;0;0;0;499;0;437;0;909;0;0;0;0;390;10;0;156;0;0;187;454;0;2141;3;2
6435;2019-01-23;08:20:00;2327;53;11.7;91.0;6.0;8;0;0;0;498;0;171;0;907;0;0;0;0;388;10;0;157;0;0;188;189;0;2138;3;2
6436;2019-01-23;08:25:00;3236;77;11.8;91.0;12.0;9;0;0;0;499;0;1078;0;911;0;0;0;0;387;10;0;156;0;0;186;1097;0;2139;3;2
6437;2019-01-23;08:30:00;2333;65;11.9;91.0;10.0;9;0;0;0;500;0;170;0;915;0;0;0;0;387;9;0;156;0;0;187;188;0;2145;3;2
6438;2019-01-23;08:35:00;2322;88;12.0;90.0;12.0;4;0;0;0;501;0;173;0;906;0;0;0;0;387;8;0;157;0;0;186;185;0;2137;3;2
6439;2019-01-23;08:40:00;3150;89;12.0;90.0;15.0;7;0;0;0;498;0;1003;0;904;0;0;0;0;387;8;0;159;0;0;184;1018;0;2132;3;2
6440;2019-01-23;08:45:00;2355;174;12.1;90.0;18.0;8;0;0;0;496;0;171;0;910;0;0;0;12;408;8;0;157;0;0;185;187;12;2156;3;2
6441;2019-01-23;08:50:00;3066;254;12.1;90.0;47.0;7;0;0;188;518;0;685;3;914;0;0;0;0;402;8;0;155;0;0;186;700;191;2175;3;2
6442;2019-01-23;08:55:00;2782;264;12.2;90.0;58.0;8;0;0;7;502;0;566;0;906;0;0;0;0;394;7;0;156;0;50;186;581;57;2144;3;2
6443;2019-01-23;09:00:00;2506;196;12.2;90.0;39.0;10;0;42;0;505;0;173;0;914;0;0;0;0;394;7;48;158;0;69;186;232;117;2157;3;2
6444;2019-01-23;09:05:00;3361;146;12.2;90.0;25.0;9;0;0;0;507;0;1082;0;904;0;0;0;0;391;6;0;157;0;117;188;1097;117;2147;3;2
6445;2019-01-23;09:10:00;2332;64;12.3;90.0;11.0;6;0;0;0;509;0;172;0;906;0;0;0;0;390;6;0;158;0;0;185;184;0;2148;3;2
6446;2019-01-23;09:15:00;2317;156;12.3;90.0;21.0;9;0;0;0;499;0;170;0;903;0;0;0;0;390;7;0;154;0;0;185;186;0;2131;3;2
6447;2019-01-23;09:20:00;3248;389;12.3;90.0;51.0;8;0;0;0;499;0;1087;0;908;0;0;0;0;394;9;0;155;0;0;188;1104;0;2144;3;2
6448;2019-01-23;09:25:00;2320;372;12.4;89.0;83.0;6;0;0;0;495;0;171;0;909;0;0;0;0;391;8;0;154;0;0;186;185;0;2135;3;2
6449;2019-01-23;09:30:00;2698;195;12.6;89.0;32.0;4;0;0;0;500;0;539;0;909;0;0;0;0;394;8;0;156;0;0;188;551;0;2147;3;2
6450;2019-01-23;09:35:00;2876;180;12.6;88.0;36.0;9;0;0;0;503;0;711;0;907;0;0;0;0;394;7;0;157;0;0;188;727;0;2149;3;2
6451;2019-01-23;09:40:00;2327;269;12.6;89.0;38.0;8;0;0;0;493;0;176;0;909;0;0;0;0;393;8;0;155;0;0;185;192;0;2135;3;2
6452;2019-01-23;09:45:00;3298;359;12.5;89.0;58.0;9;0;0;0;508;0;1120;0;914;0;0;0;0;393;9;0;157;0;0;188;1138;0;2160;3;2
6453;2019-01-23;09:50:00;2336;419;12.5;89.0;59.0;6;0;0;0;493;0;170;0;917;0;0;0;0;394;10;0;157;0;0;189;186;0;2150;3;2
6454;2019-01-23;09:55:00;2336;580;12.6;89.0;98.0;9;0;0;0;497;0;170;0;915;0;0;0;0;393;9;0;156;0;0;187;188;0;2148;3;2
6455;2019-01-23;10:00:00;3253;611;12.6;89.0;80.0;5;0;0;0;505;0;1088;0;911;0;0;0;0;391;7;0;158;0;0;188;1100;0;2153;3;2
6456;2019-01-23;10:05:00;2317;784;12.7;89.0;139.0;8;0;0;0;495;0;163;0;907;0;0;0;0;392;9;0;155;0;0;188;180;0;2137;3;2
6457;2019-01-23;10:10:00;3130;753;12.7;88.0;113.0;7;0;0;65;500;0;597;0;904;0;0;0;0;392;6;0;158;0;242;259;610;307;2213;3;2
6458;2019-01-23;10:15:00;3304;821;12.8;88.0;153.0;9;0;0;94;565;0;559;0;904;0;0;0;0;394;6;8;157;0;329;279;574;431;2299;3;2
6459;2019-01-23;10:20:00;3735;455;12.8;87.0;84.0;8;0;0;98;570;0;165;0;906;0;0;0;0;392;524;308;161;0;325;278;697;731;2307;3;2
6460;2019-01-23;10:25:00;4873;263;12.8;87.0;49.0;7;0;0;96;572;0;1061;0;906;0;43;0;0;399;708;315;160;0;323;283;1819;734;2320;3;2
6461;2019-01-23;10:30:00;4471;159;12.9;87.0;31.0;8;0;0;96;514;0;163;0;903;0;722;0;0;438;501;315;159;0;320;332;1394;731;2346;3;2
6462;2019-01-23;10:35:00;4536;194;12.9;88.0;26.0;10;0;0;97;501;0;168;0;905;0;855;0;0;500;381;315;161;0;319;324;1414;731;2391;3;2
6463;2019-01-23;10:40:00;5050;492;12.7;88.0;66.0;6;0;0;96;499;0;1077;0;904;0;481;0;0;555;309;315;159;0;318;331;1873;729;2448;3;2
6464;2019-01-23;10:45:00;4737;603;12.6;89.0;91.0;10;0;0;96;502;0;167;0;910;0;946;0;0;562;425;315;160;0;318;326;1548;729;2460;3;2
6465;2019-01-23;10:50:00;4797;451;12.6;89.0;79.0;7;0;0;97;528;0;618;0;910;0;956;0;0;557;12;315;160;0;317;320;1593;729;2475;3;2
6466;2019-01-23;10:55:00;5157;268;12.7;89.0;45.0;7;0;0;97;558;0;635;0;910;0;1110;0;0;556;173;315;159;0;317;320;1925;729;2503;3;2
6467;2019-01-23;11:00:00;5031;491;12.8;89.0;53.0;9;0;0;96;562;0;164;0;929;0;1024;0;0;558;568;315;162;0;318;326;1765;729;2537;3;2
6468;2019-01-23;11:05:00;5332;873;12.8;90.0;131.0;8;0;0;98;567;0;1130;0;903;0;945;0;0;556;12;315;158;0;316;324;2095;729;2508;3;2
6469;2019-01-23;11:10:00;4152;779;12.9;90.0;125.0;8;0;0;204;586;0;171;6;906;0;587;0;0;559;12;315;160;0;315;323;778;840;2534;3;2
6470;2019-01-23;11:15:00;4448;754;12.9;90.0;128.0;3;0;0;318;620;0;171;0;905;0;484;0;0;560;271;315;161;0;315;325;929;948;2571;3;2
6471;2019-01-23;11:20:00;5605;553;13.0;92.0;100.0;7;0;0;320;612;0;1088;0;906;0;545;0;0;559;461;315;160;0;314;318;2101;949;2555;3;2
6472;2019-01-23;11:25:00;4350;655;13.1;89.0;108.0;7;0;0;319;636;0;171;0;904;0;614;0;0;563;12;315;161;0;314;334;804;948;2598;3;2
6473;2019-01-23;11:30:00;5122;238;13.1;88.0;49.0;7;0;0;319;631;0;959;0;905;0;619;0;0;558;12;315;161;0;313;323;1597;947;2578;3;2
6474;2019-01-23;11:35:00;4426;367;13.2;88.0;50.0;7;0;0;319;630;0;237;0;902;0;620;0;0;557;39;315;165;0;313;322;903;947;2576;3;2
6475;2019-01-23;11:40:00;4902;507;13.1;89.0;67.0;10;0;0;316;639;0;170;0;904;0;578;0;0;565;606;315;162;0;313;324;1364;944;2594;3;2
6476;2019-01-23;11:45:00;5219;625;12.9;89.0;99.0;8;0;0;317;631;0;1085;0;907;0;485;0;0;570;107;315;158;0;312;324;1685;944;2590;3;2
6477;2019-01-23;11:50:00;4115;1046;12.9;89.0;128.0;125;0;113;319;635;0;169;0;914;0;156;0;0;568;12;315;156;0;313;320;575;947;2593;3;2
6478;2019-01-23;11:55:00;4989;1293;12.9;89.0;209.0;329;0;359;318;638;0;743;0;907;0;0;0;0;568;12;315;161;0;315;324;1443;948;2598;3;2
6479;2019-01-23;12:00:00;5032;727;13.0;89.0;140.0;425;0;428;318;692;0;435;0;915;0;0;0;0;568;142;315;160;0;314;320;1430;947;2655;3;3
6480;2019-01-23;12:05:00;6277;390;13.1;89.0;64.0;948;0;952;317;689;0;170;0;906;0;0;0;0;566;617;315;162;0;313;322;2687;945;2645;3;3
6481;2019-01-23;12:10:00;5995;406;13.1;89.0;54.0;625;0;623;317;688;0;1105;36;905;0;0;0;0;566;13;315;161;0;313;328;2366;981;2648;3;3
6482;2019-01-23;12:15:00;5187;352;12.9;90.0;61.0;579;0;579;318;700;0;168;217;948;0;0;0;0;561;12;315;159;0;313;318;1338;1163;2686;3;3
6483;2019-01-23;12:20:00;5557;459;12.8;90.0;65.0;580;0;577;317;698;0;542;220;949;0;0;0;0;563;12;315;159;0;313;312;1711;1165;2681;3;3
6484;2019-01-23;12:25:00;5698;429;12.8;91.0;70.0;577;0;577;317;675;0;704;220;940;0;0;0;0;564;12;315;159;0;312;326;1870;1164;2664;3;3
6485;2019-01-23;12:30:00;5385;387;12.7;91.0;61.0;580;0;580;316;639;0;169;220;933;0;0;0;0;565;277;315;159;0;314;318;1606;1165;2614;3;3
6486;2019-01-23;12:35:00;6469;407;12.7;92.0;59.0;582;0;580;316;607;0;1081;220;927;0;0;0;0;563;481;315;159;0;314;324;2724;1165;2580;3;3
6487;2019-01-23;12:40:00;4920;816;12.7;92.0;99.0;580;0;580;315;561;0;174;220;925;0;0;0;0;445;12;315;160;0;312;321;1346;1162;2412;3;3
6488;2019-01-23;12:45:00;5006;1891;12.7;92.0;270.0;580;0;581;317;497;0;260;220;987;0;0;0;0;450;12;315;159;0;312;316;1433;1164;2409;3;3
6489;2019-01-23;12:50:00;4563;1631;12.8;92.0;218.0;24;0;14;319;490;0;1018;220;995;0;0;0;0;449;12;315;158;0;310;239;1068;1164;2331;3;3
6490;2019-01-23;12:55:00;4129;1131;12.9;92.0;194.0;9;0;0;317;500;0;176;220;993;0;0;0;0;447;12;315;159;336;407;238;533;1259;2337;3;3
6491;2019-01-23;13:00:00;6236;342;13.0;92.0;63.0;8;0;0;317;579;0;1145;220;1002;0;0;0;0;433;181;273;160;1295;382;241;2629;1192;2415;3;3
6492;2019-01-23;13:05:00;4450;414;12.9;92.0;53.0;7;0;0;318;571;0;166;220;992;0;0;0;0;399;565;0;159;583;227;243;1321;765;2364;3;3
6493;2019-01-23;13:10:00;4329;812;12.9;91.0;118.0;6;0;0;319;576;0;167;220;993;0;0;0;0;396;12;0;157;1019;226;238;1204;765;2360;3;3
6494;2019-01-23;13:15:00;4461;577;13.0;91.0;91.0;7;0;0;317;573;0;1160;220;986;0;0;0;0;395;12;0;158;177;223;233;1356;760;2345;3;3
6495;2019-01-23;13:20:00;4042;619;13.0;91.0;93.0;8;0;0;316;563;0;174;220;982;0;0;0;0;395;12;0;157;761;223;231;955;759;2328;3;3
6496;2019-01-23;13:25:00;5379;640;13.0;91.0;109.0;9;0;0;317;566;0;1104;220;988;0;0;0;0;400;12;0;157;829;221;556;1954;758;2667;3;3
6497;2019-01-23;13:30:00;5464;344;13.1;91.0;64.0;7;0;0;317;495;0;171;220;982;0;0;0;0;400;353;0;158;2;220;2139;533;757;4174;3;3
6498;2019-01-23;13:35:00;6604;237;13.0;91.0;36.0;9;0;0;319;502;0;408;220;989;0;0;0;0;402;401;0;158;834;221;2141;1652;760;4192;3;3
6499;2019-01-23;13:40:00;5818;395;12.9;91.0;53.0;6;0;0;318;498;0;876;220;984;0;0;0;0;398;12;0;158;0;219;2129;894;757;4167;3;3
6500;2019-01-23;13:45:00;6272;331;12.8;92.0;58.0;8;0;0;318;502;0;168;220;990;0;0;0;0;399;12;0;160;870;479;2146;1058;1017;4197;3;3
6501;2019-01-23;13:50:00;6237;216;12.8;92.0;33.0;5;0;0;320;555;0;1081;220;996;0;0;0;0;398;12;0;158;0;556;1936;1098;1096;4043;3;3
6502;2019-01-23;13:55:00;4655;342;12.8;92.0;46.0;8;0;0;318;573;0;169;220;989;0;0;0;0;398;108;0;159;853;551;309;1138;1089;2428;3;3
6503;2019-01-23;14:00:00;4846;256;12.7;92.0;50.0;8;0;0;319;587;0;824;220;993;0;0;0;0;398;352;125;159;0;546;315;1184;1210;2452;3;3
6504;2019-01-23;14:05:00;5012;270;12.7;92.0;40.0;9;0;0;318;581;0;373;220;931;0;0;0;0;399;11;315;160;834;546;315;1227;1399;2386;3;3
6505;2019-01-23;14:10:00;4052;220;12.7;93.0;37.0;9;0;0;319;630;0;174;220;919;0;0;0;0;438;12;315;161;0;542;313;195;1396;2461;3;3
6506;2019-01-23;14:15:00;6261;238;12.7;93.0;40.0;170;0;156;320;685;0;1095;220;921;0;0;0;0;496;12;315;163;834;544;330;2267;1399;2595;3;3
6507;2019-01-23;14:20:00;6612;239;12.7;93.0;35.0;834;0;853;318;732;0;174;220;920;0;0;0;0;566;12;315;162;0;540;966;1873;1393;3346;3;3
6508;2019-01-23;14:25:00;9168;257;12.7;93.0;36.0;730;0;728;317;723;0;952;220;938;0;0;0;0;562;10;315;166;835;543;2129;3255;1395;4518;3;3
6509;2019-01-23;14:30:00;7479;373;12.7;93.0;53.0;617;0;616;317;661;0;348;220;996;0;0;0;0;563;11;315;165;0;542;2108;1592;1394;4493;3;3
6510;2019-01-23;14:35:00;7688;203;12.7;93.0;42.0;515;0;514;317;707;0;172;220;996;0;0;0;0;561;10;315;163;485;541;2172;1696;1393;4599;3;3
6511;2019-01-23;14:40:00;8148;219;12.7;93.0;30.0;317;0;315;318;727;0;1095;220;1021;0;0;0;0;561;12;315;163;344;540;2200;2083;1393;4672;3;3
6512;2019-01-23;14:45:00;5258;290;12.6;93.0;40.0;10;0;10;318;729;0;179;220;1076;0;0;0;0;565;12;315;159;0;538;1127;211;1391;3656;3;3
6513;2019-01-23;14:50:00;5429;303;12.6;93.0;47.0;11;0;10;318;719;0;1186;220;1059;0;0;0;0;566;12;315;162;0;536;315;1219;1389;2821;3;3
6514;2019-01-23;14:55:00;4431;305;12.6;93.0;49.0;10;0;10;318;725;0;177;220;1064;0;0;0;0;564;12;315;164;0;537;315;209;1390;2832;3;3
6515;2019-01-23;15:00:00;4596;248;12.6;93.0;37.0;10;0;10;318;724;0;329;220;1076;0;0;0;0;567;12;315;162;0;538;315;361;1391;2844;3;3
6516;2019-01-23;15:05:00;5121;314;12.6;93.0;49.0;10;0;10;318;719;0;867;220;1057;0;0;0;0;566;12;315;162;0;540;325;899;1393;2829;3;3
6517;2019-01-23;15:10:00;4421;274;12.6;93.0;45.0;10;0;9;320;723;0;171;220;1058;0;0;0;0;562;11;315;161;0;539;322;201;1394;2826;3;3
6518;2019-01-23;15:15:00;5297;283;12.5;93.0;43.0;13;0;10;318;731;0;1093;220;1004;0;0;0;0;564;11;315;162;0;537;319;1127;1390;2780;3;3
6519;2019-01-23;15:20:00;4356;212;12.5;93.0;36.0;11;0;10;319;724;0;178;220;984;0;0;0;0;565;12;315;161;0;537;320;211;1391;2754;3;3
6520;2019-01-23;15:25:00;5698;268;12.4;93.0;37.0;11;0;10;317;738;0;688;220;986;0;0;0;0;569;11;315;160;805;539;329;1525;1391;2782;3;3
6521;2019-01-23;15:30:00;5378;358;12.5;93.0;54.0;12;0;10;318;754;0;576;220;983;0;0;0;0;567;11;315;159;556;538;359;1165;1391;2822;3;3
6522;2019-01-23;15:35:00;4707;265;12.4;93.0;50.0;11;0;10;319;740;0;175;220;984;0;0;0;0;566;12;315;162;292;538;363;500;1392;2815;3;3
6523;2019-01-23;15:40:00;5930;237;12.4;93.0;40.0;10;0;10;319;720;0;1082;220;986;0;0;0;0;563;10;315;164;637;539;355;1749;1393;2788;3;3
6524;2019-01-23;15:45:00;4495;210;12.4;93.0;37.0;10;0;10;320;636;0;171;220;989;0;0;0;0;562;10;315;162;195;542;353;396;1397;2702;3;3
6525;2019-01-23;15:50:00;5909;250;12.4;93.0;39.0;10;0;10;318;707;0;1114;220;992;0;0;0;0;568;11;315;160;602;537;345;1747;1390;2772;3;3
6526;2019-01-23;15:55:00;4596;327;12.4;93.0;50.0;11;0;10;319;716;0;177;220;979;0;0;0;0;570;10;315;164;245;539;321;453;1393;2750;3;3
6527;2019-01-23;16:00:00;4781;148;12.4;93.0;30.0;11;0;10;317;711;0;253;220;992;0;0;0;0;562;11;315;170;356;535;318;641;1387;2753;3;3
6528;2019-01-23;16:05:00;6196;77;12.5;93.0;14.0;11;0;10;317;710;0;1075;220;983;0;0;0;0;564;491;315;167;482;537;314;2069;1389;2738;3;3
6529;2019-01-23;16:10:00;4820;169;12.6;93.0;23.0;10;0;10;317;710;0;174;220;981;0;0;0;0;563;506;315;169;0;534;311;700;1386;2734;3;3
6530;2019-01-23;16:15:00;6228;155;12.6;93.0;29.0;11;0;9;319;730;0;1207;220;983;0;0;0;0;566;12;315;163;845;537;311;2084;1391;2753;3;3
6531;2019-01-23;16:20:00;4607;105;12.6;93.0;18.0;10;0;10;319;689;0;170;220;979;0;0;0;0;565;309;315;161;1;539;320;500;1393;2714;3;3
6532;2019-01-23;16:25:00;5322;113;12.6;93.0;16.0;11;0;10;318;705;0;403;220;961;0;0;0;0;564;468;315;169;329;535;314;1221;1388;2713;3;3
6533;2019-01-23;16:30:00;5492;195;12.6;93.0;27.0;12;0;10;318;701;0;858;220;911;0;0;0;0;562;12;315;166;569;538;300;1461;1391;2640;3;3
6534;2019-01-23;16:35:00;4238;177;12.4;93.0;32.0;10;0;10;320;699;0;177;220;909;0;0;0;0;562;12;315;166;0;535;303;209;1390;2639;3;3
6535;2019-01-23;16:40:00;5957;135;12.5;93.0;23.0;10;0;10;318;702;0;1075;220;912;0;0;0;0;566;12;315;163;824;537;293;1931;1390;2636;3;3
6536;2019-01-23;16:45:00;4339;81;12.6;93.0;13.0;10;0;10;319;702;0;176;220;916;0;0;0;0;565;12;400;184;0;536;289;208;1475;2656;3;3
6537;2019-01-23;16:50:00;5115;66;12.5;93.0;11.0;10;0;10;319;709;0;716;220;924;0;0;0;0;567;12;461;197;163;534;273;911;1534;2670;3;3
6538;2019-01-23;16:55:00;6882;64;12.6;93.0;10.0;10;0;10;318;651;0;636;220;925;0;0;0;0;569;522;315;174;1698;544;290;2876;1397;2609;3;3
6539;2019-01-23;17:00:00;5830;86;12.6;93.0;14.0;10;0;10;318;645;0;168;220;932;0;0;0;0;564;218;315;161;1388;547;334;1794;1400;2636;3;3
6540;2019-01-23;17:05:00;6088;110;12.6;93.0;18.0;11;0;10;318;645;0;1197;220;926;0;0;0;0;565;12;315;161;503;538;667;1733;1391;2964;3;3
6541;2019-01-23;17:10:00;6564;86;12.6;93.0;16.0;10;0;10;316;643;0;178;220;922;0;0;0;0;572;12;315;162;495;534;2175;705;1385;4474;3;3
6542;2019-01-23;17:15:00;6763;58;12.6;93.0;11.0;10;0;10;318;703;0;896;220;914;0;0;0;0;567;12;315;164;0;531;2103;928;1384;4451;3;3
6543;2019-01-23;17:20:00;6755;37;12.6;93.0;5.0;6;0;4;313;665;0;379;223;932;0;0;0;0;520;12;315;164;761;397;2064;1162;1248;4345;3;3
6544;2019-01-23;17:25:00;6082;12;12.6;93.0;1.0;9;0;0;315;620;0;180;220;976;0;0;0;0;519;12;315;165;106;538;2107;307;1388;4387;3;3
6545;2019-01-23;17:30:00;6949;0;12.6;92.0;0.0;7;0;0;317;618;0;1192;220;979;0;0;0;0;524;12;315;164;0;535;2066;1211;1387;4351;3;3
6546;2019-01-23;17:35:00;6989;0;12.6;92.0;0.0;7;0;0;318;619;0;166;220;989;0;0;0;0;522;198;315;167;861;535;2072;1232;1388;4369;3;3
6547;2019-01-23;17:40:00;5547;0;12.6;92.0;0.0;8;0;0;317;602;0;1099;220;988;0;0;0;0;520;12;315;163;2;530;771;1121;1382;3044;3;3
6548;2019-01-23;17:45:00;3883;0;12.7;92.0;0.0;6;0;0;318;618;0;180;220;1005;0;0;0;0;519;12;315;165;0;274;251;198;1127;2558;3;3
6549;2019-01-23;17:50:00;4716;0;12.6;93.0;0.0;5;0;0;315;630;0;180;220;1008;0;0;0;0;519;12;315;164;0;211;1137;197;1061;3458;3;3
6550;2019-01-23;17:55:00;6423;0;12.6;93.0;0.0;6;0;0;315;619;0;1097;220;1012;0;0;0;0;519;12;315;168;0;215;1925;1115;1065;4243;3;3
6551;2019-01-23;18:00:00;5505;0;12.6;92.0;0.0;3;0;0;318;615;0;179;220;1016;0;0;0;0;516;12;315;166;0;214;1931;194;1067;4244;3;4
6552;2019-01-23;18:05:00;6396;0;12.6;93.0;0.0;6;0;0;316;621;0;1106;220;993;0;0;0;0;516;12;315;162;0;214;1915;1124;1065;4207;3;4
6553;2019-01-23;18:10:00;5436;0;12.6;92.0;0.0;4;0;0;317;627;0;174;220;1008;0;0;0;0;516;12;315;162;0;213;1868;190;1065;4181;3;4
6554;2019-01-23;18:15:00;5330;0;12.6;92.0;0.0;8;0;0;316;634;0;692;220;997;0;0;0;0;516;12;315;173;0;213;1234;712;1064;3554;3;4
6555;2019-01-23;18:20:00;4193;0;12.6;92.0;0.0;8;0;0;318;628;0;583;220;988;0;0;0;0;515;12;315;166;0;210;230;603;1063;2527;3;4
6556;2019-01-23;18:25:00;3902;0;12.6;92.0;0.0;7;0;0;316;603;0;174;227;1037;0;0;0;85;517;12;315;170;0;209;230;193;1152;2557;3;4
6557;2019-01-23;18:30:00;4702;0;12.6;92.0;0.0;5;0;0;316;551;0;1028;220;1000;0;0;0;130;514;12;315;166;0;210;235;1045;1191;2466;3;4
6558;2019-01-23;18:35:00;3647;0;12.6;92.0;0.0;7;0;0;315;551;0;180;105;907;0;0;0;130;519;12;315;165;0;211;230;199;1076;2372;3;4
6559;2019-01-23;18:40:00;3862;0;12.6;92.0;0.0;8;0;0;315;569;0;483;0;911;0;0;0;130;515;12;315;165;0;210;229;503;970;2389;3;4
6560;2019-01-23;18:45:00;4088;0;12.7;92.0;0.0;5;0;0;317;566;0;719;0;903;0;0;0;130;518;12;315;166;0;211;226;736;973;2379;3;4
6561;2019-01-23;18:50:00;3539;0;12.7;92.0;0.0;8;0;0;316;564;0;174;0;897;0;0;0;130;515;12;315;166;0;211;231;194;972;2373;3;4
6562;2019-01-23;18:55:00;4383;0;12.7;92.0;0.0;5;0;0;316;550;0;1033;0;899;0;0;0;130;518;12;315;168;0;210;227;1050;971;2362;3;4
6563;2019-01-23;19:00:00;3595;0;12.7;92.0;0.0;7;0;0;316;554;0;178;0;949;0;0;0;130;522;12;315;172;0;211;229;197;972;2426;3;4
6564;2019-01-23;19:05:00;4618;0;12.7;92.0;0.0;7;0;0;281;523;0;496;0;980;0;0;0;130;520;12;315;166;743;212;233;1258;938;2422;3;4
6565;2019-01-23;19:10:00;3899;0;12.6;92.0;0.0;5;0;0;0;490;0;791;0;995;0;0;0;130;518;12;168;167;179;212;232;987;510;2402;3;4
6566;2019-01-23;19:15:00;3623;0;12.6;92.0;0.0;6;0;0;0;500;0;175;0;1015;0;0;0;130;514;11;0;163;668;214;227;860;344;2419;3;4
6567;2019-01-23;19:20:00;3824;0;12.7;92.0;0.0;3;0;0;0;493;0;1098;0;979;0;0;0;130;518;10;0;157;0;210;226;1111;340;2373;3;4
6568;2019-01-23;19:25:00;3802;0;12.7;92.0;0.0;6;0;0;0;484;0;173;0;972;0;0;0;130;515;11;0;164;909;213;225;1099;343;2360;3;4
6569;2019-01-23;19:30:00;3007;0;12.7;92.0;0.0;5;0;0;0;486;0;329;0;933;0;0;0;130;516;12;0;158;0;211;227;346;341;2320;3;4
6570;2019-01-23;19:35:00;3565;0;12.7;92.0;0.0;5;0;0;0;485;0;926;0;904;0;0;0;130;510;10;0;160;0;210;225;941;340;2284;3;4
6571;2019-01-23;19:40:00;3573;0;12.7;92.0;0.0;6;0;0;0;507;0;173;0;905;0;0;0;130;399;10;0;166;849;213;215;1038;343;2192;3;4
6572;2019-01-23;19:45:00;3644;0;12.8;92.0;0.0;5;0;0;0;499;0;1099;0;914;0;0;0;130;397;10;0;160;0;210;220;1114;340;2190;3;4
6573;2019-01-23;19:50:00;2728;0;12.8;92.0;0.0;7;0;0;0;494;0;179;0;919;0;0;0;130;397;12;0;163;0;210;217;198;340;2190;3;4
6574;2019-01-23;19:55:00;3703;0;12.7;92.0;0.0;5;0;0;0;488;0;251;0;906;0;0;0;130;467;12;0;161;853;213;217;1121;343;2239;3;4
6575;2019-01-23;20:00:00;3685;0;12.7;92.0;0.0;8;0;0;0;485;0;1032;0;913;0;0;0;130;516;11;0;164;0;212;214;1051;342;2292;3;4
6576;2019-01-23;20:05:00;3678;0;12.7;92.0;0.0;5;0;0;0;482;0;173;0;911;0;0;0;130;527;11;0;163;850;212;214;1039;342;2297;3;4
6577;2019-01-23;20:10:00;3795;0;12.7;92.0;0.0;7;0;0;0;515;0;1105;0;913;0;0;0;130;527;10;0;162;0;212;214;1122;342;2331;3;4
6578;2019-01-23;20:15:00;2852;0;12.7;92.0;0.0;5;0;0;0;499;0;180;0;913;0;0;0;130;527;11;0;161;0;210;216;196;340;2316;3;4
6579;2019-01-23;20:20:00;2880;0;12.7;92.0;0.0;8;0;0;0;530;0;180;0;909;0;0;0;130;526;11;0;160;0;210;216;199;340;2341;3;4
6580;2019-01-23;20:25:00;3601;0;12.6;92.0;0.0;4;0;0;0;524;0;1093;0;911;0;0;0;56;410;11;0;168;0;209;215;1108;265;2228;3;4
